index,customer_id,total_spent,avg_order_value,order_frequency,total_items,avg_discount,first_purchase,last_purchase,customer_lifetime,recency,segment,segment_name,customer_tier,revenue_per_order,recency_category,clv_score,frequency_score,recency_score
5577,6594,6023.08,669.23,9,13,0.11,2023-03-07,2024-09-01,544,120,1,High Value Loyalists,Platinum,669.2311111111111,Moderate,36.0,56.0,83.0
5578,6595,2684.48,536.9,5,8,0.14,2023-02-15,2024-08-12,544,140,0,Discount Driven,Gold,536.896,Moderate,16.0,31.0,81.0
5579,6596,3018.52,431.22,7,10,0.14,2023-02-14,2024-09-24,588,97,1,High Value Loyalists,Gold,431.21714285714285,Moderate,18.0,44.0,87.0
5580,6597,972.69,324.23,3,5,0.27,2023-05-13,2024-05-09,362,235,0,Discount Driven,Silver,324.23,Inactive,6.0,19.0,68.0
5581,6599,5270.5,329.41,16,25,0.13,2023-03-27,2024-11-28,612,32,1,High Value Loyalists,Platinum,329.40625,Recent,31.0,100.0,96.0
5582,6600,3237.4,404.68,8,13,0.11,2023-01-22,2024-12-11,689,19,1,High Value Loyalists,Gold,404.675,Very Recent,19.0,50.0,97.0
5583,6601,676.95,169.24,4,5,0.16,2023-06-03,2024-08-03,427,149,0,Discount Driven,Silver,169.2375,Moderate,4.0,25.0,80.0
5584,6602,810.15,202.54,4,9,0.11,2023-02-27,2024-07-03,492,180,0,Discount Driven,Silver,202.5375,Moderate,5.0,25.0,75.0
5585,6603,306.34,102.11,3,4,0.15,2023-02-24,2024-09-30,584,91,0,Discount Driven,Bronze,102.11333333333333,Moderate,2.0,19.0,87.0
5586,6604,3019.85,754.96,4,6,0.15,2023-02-24,2024-07-06,498,177,0,Discount Driven,Gold,754.9625,Moderate,18.0,25.0,76.0
5587,6605,3075.56,341.73,9,18,0.22,2023-06-11,2024-12-12,550,18,1,High Value Loyalists,Gold,341.7288888888889,Very Recent,18.0,56.0,98.0
5588,6606,7573.22,631.1,12,23,0.12,2023-02-21,2024-09-20,577,101,1,High Value Loyalists,Platinum,631.1016666666667,Moderate,45.0,75.0,86.0
5589,6607,3018.09,603.62,5,11,0.1,2023-07-07,2024-09-29,450,92,1,High Value Loyalists,Gold,603.618,Moderate,18.0,31.0,87.0
5590,6608,524.63,174.88,3,7,0.08,2024-02-07,2024-11-04,271,56,0,Discount Driven,Silver,174.87666666666667,Recent,3.0,19.0,92.0
5591,6609,4556.45,759.41,6,8,0.15,2023-01-20,2024-12-29,709,1,1,High Value Loyalists,Gold,759.4083333333333,Very Recent,27.0,38.0,100.0
5592,6611,3236.6,462.37,7,12,0.18,2023-07-25,2024-12-25,519,5,1,High Value Loyalists,Gold,462.37142857142857,Very Recent,19.0,44.0,99.0
5593,6612,1755.09,175.51,10,12,0.15,2023-01-29,2024-10-21,631,70,0,Discount Driven,Gold,175.509,Recent,10.0,62.0,90.0
5594,6613,3767.5,376.75,10,19,0.15,2023-01-24,2024-09-13,598,108,1,High Value Loyalists,Gold,376.75,Moderate,22.0,62.0,85.0
5595,6614,5105.55,1021.11,5,10,0.08,2023-01-27,2024-06-28,518,185,1,High Value Loyalists,Platinum,1021.11,Inactive,30.0,31.0,75.0
5596,6615,3775.22,343.2,11,17,0.17,2023-01-24,2024-08-13,567,139,1,High Value Loyalists,Gold,343.20181818181817,Moderate,22.0,69.0,81.0
5597,6616,3143.34,628.67,5,7,0.06,2023-09-02,2024-07-23,325,160,1,High Value Loyalists,Gold,628.668,Moderate,19.0,31.0,78.0
5598,6617,2193.86,365.64,6,9,0.15,2023-02-07,2024-09-11,582,110,0,Discount Driven,Gold,365.6433333333334,Moderate,13.0,38.0,85.0
5599,6618,1715.71,245.1,7,13,0.08,2023-02-11,2024-09-27,594,94,0,Discount Driven,Gold,245.10142857142858,Moderate,10.0,44.0,87.0
5600,6619,1658.04,414.51,4,9,0.17,2023-05-16,2024-11-24,558,36,0,Discount Driven,Gold,414.51,Recent,10.0,25.0,95.0
5601,6620,973.68,243.42,4,6,0.19,2023-05-31,2024-05-30,365,214,0,Discount Driven,Silver,243.42,Inactive,6.0,25.0,71.0
5602,6621,1821.37,303.56,6,14,0.14,2023-03-26,2024-11-13,598,47,0,Discount Driven,Gold,303.56166666666667,Recent,11.0,38.0,94.0
5603,6622,2804.66,311.63,9,14,0.11,2023-02-27,2024-11-30,642,30,1,High Value Loyalists,Gold,311.62888888888887,Very Recent,17.0,56.0,96.0
5604,6623,4609.46,658.49,7,14,0.18,2023-05-26,2024-06-22,393,191,1,High Value Loyalists,Gold,658.4942857142858,Inactive,27.0,44.0,74.0
5605,6624,3795.9,542.27,7,13,0.13,2023-05-12,2024-09-05,482,116,1,High Value Loyalists,Gold,542.2714285714286,Moderate,23.0,44.0,84.0
5606,6625,1113.85,278.46,4,8,0.17,2023-05-01,2024-12-12,591,18,0,Discount Driven,Silver,278.4625,Very Recent,7.0,25.0,98.0
5607,6626,3124.26,520.71,6,9,0.13,2023-04-19,2024-09-12,512,109,1,High Value Loyalists,Gold,520.71,Moderate,19.0,38.0,85.0
5608,6627,154.08,77.04,2,2,0.1,2024-04-02,2024-12-27,269,3,0,Discount Driven,Bronze,77.04,Very Recent,1.0,12.0,100.0
5609,6628,6513.23,592.11,11,20,0.09,2023-01-22,2024-12-04,682,26,1,High Value Loyalists,Platinum,592.1118181818182,Very Recent,39.0,69.0,96.0
5610,6629,2886.27,412.32,7,13,0.19,2023-01-18,2024-12-21,703,9,1,High Value Loyalists,Gold,412.32428571428574,Very Recent,17.0,44.0,99.0
5611,6630,921.54,131.65,7,11,0.1,2023-01-22,2024-07-10,535,173,0,Discount Driven,Silver,131.64857142857142,Moderate,5.0,44.0,76.0
5612,6631,882.98,294.33,3,3,0.06,2023-05-19,2024-08-25,464,127,0,Discount Driven,Silver,294.32666666666665,Moderate,5.0,19.0,83.0
5613,6632,930.13,116.27,8,10,0.16,2023-05-11,2024-10-14,522,77,0,Discount Driven,Silver,116.26625,Recent,6.0,50.0,89.0
5614,6633,2397.85,399.64,6,7,0.14,2023-05-16,2024-06-07,388,206,0,Discount Driven,Gold,399.64166666666665,Inactive,14.0,38.0,72.0
5615,6634,1264.83,180.69,7,11,0.14,2023-01-18,2024-11-08,660,52,0,Discount Driven,Silver,180.69,Recent,8.0,44.0,93.0
5616,6635,1533.48,255.58,6,10,0.15,2023-02-07,2024-04-26,444,248,0,Discount Driven,Gold,255.58,Inactive,9.0,38.0,66.0
5617,6636,5099.35,849.89,6,11,0.07,2023-03-01,2024-02-14,350,320,1,High Value Loyalists,Platinum,849.8916666666668,Inactive,30.0,38.0,56.0
5618,6637,784.02,130.67,6,9,0.14,2023-07-08,2024-07-12,370,171,0,Discount Driven,Silver,130.67,Moderate,5.0,38.0,76.0
5619,6638,315.78,105.26,3,4,0.11,2023-07-14,2024-05-27,318,217,0,Discount Driven,Bronze,105.25999999999999,Inactive,2.0,19.0,70.0
5620,6639,3757.85,751.57,5,13,0.1,2023-01-18,2024-12-11,693,19,1,High Value Loyalists,Gold,751.5699999999999,Very Recent,22.0,31.0,97.0
5621,6640,734.75,183.69,4,7,0.14,2023-07-24,2024-08-31,404,121,0,Discount Driven,Silver,183.6875,Moderate,4.0,25.0,83.0
5622,6641,2737.44,547.49,5,9,0.18,2023-09-17,2024-10-23,402,68,0,Discount Driven,Gold,547.488,Recent,16.0,31.0,91.0
5623,6642,1501.57,250.26,6,10,0.08,2023-04-04,2024-12-02,608,28,0,Discount Driven,Gold,250.26166666666666,Very Recent,9.0,38.0,96.0
5624,6643,1278.68,182.67,7,10,0.14,2023-02-17,2024-12-06,658,24,0,Discount Driven,Silver,182.66857142857143,Very Recent,8.0,44.0,97.0
5625,6644,1604.91,200.61,8,15,0.14,2023-03-19,2024-10-26,587,65,0,Discount Driven,Gold,200.61375,Recent,10.0,50.0,91.0
5626,6645,3377.04,375.23,9,15,0.08,2023-02-17,2024-07-19,518,164,1,High Value Loyalists,Gold,375.2266666666667,Moderate,20.0,56.0,77.0
5627,6646,729.64,182.41,4,6,0.13,2023-08-07,2024-05-28,295,216,0,Discount Driven,Silver,182.41,Inactive,4.0,25.0,70.0
5628,6647,2040.47,291.5,7,9,0.15,2023-01-25,2024-08-14,567,138,0,Discount Driven,Gold,291.4957142857143,Moderate,12.0,44.0,81.0
5629,6648,1988.57,284.08,7,10,0.14,2023-05-14,2024-10-07,512,84,0,Discount Driven,Gold,284.08142857142855,Recent,12.0,44.0,88.0
5630,6649,1118.96,223.79,5,9,0.15,2023-03-12,2024-01-23,317,342,0,Discount Driven,Silver,223.792,Inactive,7.0,31.0,53.0
5631,6650,556.46,185.49,3,4,0.12,2023-05-25,2024-11-27,552,33,0,Discount Driven,Silver,185.48666666666668,Recent,3.0,19.0,95.0
5632,6651,4957.93,826.32,6,10,0.13,2023-01-21,2023-12-06,319,390,1,High Value Loyalists,Gold,826.3216666666667,Inactive,29.0,38.0,46.0
5633,6652,298.75,99.58,3,5,0.08,2024-03-16,2024-12-15,274,15,0,Discount Driven,Bronze,99.58333333333333,Very Recent,2.0,19.0,98.0
5634,6653,152.69,50.9,3,5,0.2,2023-03-22,2024-12-10,629,20,0,Discount Driven,Bronze,50.89666666666667,Very Recent,1.0,19.0,97.0
5635,6654,139.38,69.69,2,3,0.07,2023-10-31,2023-11-01,1,425,0,Discount Driven,Bronze,69.69,Inactive,1.0,12.0,42.0
5636,6655,503.7,167.9,3,3,0.13,2023-07-01,2024-10-05,462,86,0,Discount Driven,Silver,167.9,Recent,3.0,19.0,88.0
5637,6656,1678.38,279.73,6,9,0.14,2023-06-08,2024-12-13,554,17,0,Discount Driven,Gold,279.73,Very Recent,10.0,38.0,98.0
5638,6658,574.33,191.44,3,4,0.26,2023-03-21,2024-02-29,345,305,0,Discount Driven,Silver,191.44333333333336,Inactive,3.0,19.0,58.0
5639,6659,1733.91,216.74,8,9,0.14,2023-04-24,2024-10-20,545,71,0,Discount Driven,Gold,216.73875,Recent,10.0,50.0,90.0
5640,6660,2263.46,251.5,9,13,0.19,2023-01-01,2024-11-10,679,50,0,Discount Driven,Gold,251.49555555555557,Recent,13.0,56.0,93.0
5641,6661,698.21,174.55,4,6,0.18,2023-05-10,2023-12-01,205,395,0,Discount Driven,Silver,174.5525,Inactive,4.0,25.0,46.0
5642,6662,26.63,26.63,1,3,0.1,2024-11-24,2024-11-24,0,36,0,Discount Driven,Bronze,26.63,Recent,0.0,6.0,95.0
5643,6663,766.75,153.35,5,12,0.07,2023-03-09,2024-12-20,652,10,0,Discount Driven,Silver,153.35,Very Recent,5.0,31.0,99.0
5644,6664,1885.94,377.19,5,9,0.12,2023-02-18,2024-06-18,486,195,0,Discount Driven,Gold,377.188,Inactive,11.0,31.0,73.0
5645,6665,2306.01,576.5,4,6,0.2,2023-02-02,2024-05-23,476,221,0,Discount Driven,Gold,576.5025,Inactive,14.0,25.0,70.0
5646,6666,1005.03,143.58,7,8,0.17,2023-04-22,2024-11-22,580,38,0,Discount Driven,Silver,143.57571428571427,Recent,6.0,44.0,95.0
5647,6667,2330.95,776.98,3,4,0.05,2023-01-03,2024-10-20,656,71,0,Discount Driven,Gold,776.9833333333332,Recent,14.0,19.0,90.0
5648,6668,5768.35,824.05,7,12,0.17,2023-04-27,2024-12-02,585,28,1,High Value Loyalists,Platinum,824.0500000000001,Very Recent,34.0,44.0,96.0
5649,6669,3961.01,660.17,6,13,0.12,2023-12-19,2024-07-21,215,162,1,High Value Loyalists,Gold,660.1683333333334,Moderate,24.0,38.0,78.0
5650,6670,5168.46,574.27,9,13,0.1,2023-03-04,2024-10-15,591,76,1,High Value Loyalists,Platinum,574.2733333333333,Recent,31.0,56.0,90.0
5651,6671,8355.97,1671.19,5,8,0.13,2023-07-29,2024-10-09,438,82,1,High Value Loyalists,Platinum,1671.194,Recent,50.0,31.0,89.0
5652,6672,2984.7,426.39,7,8,0.15,2023-04-01,2024-10-29,577,62,1,High Value Loyalists,Gold,426.38571428571424,Recent,18.0,44.0,91.0
5653,6673,1200.99,300.25,4,6,0.13,2023-06-29,2023-12-17,171,379,0,Discount Driven,Silver,300.2475,Inactive,7.0,25.0,48.0
5654,6674,5361.06,446.75,12,19,0.13,2023-02-23,2024-10-25,610,66,1,High Value Loyalists,Platinum,446.75500000000005,Recent,32.0,75.0,91.0
5655,6675,2460.66,307.58,8,13,0.14,2023-09-26,2024-10-04,374,87,0,Discount Driven,Gold,307.5825,Recent,15.0,50.0,88.0
5656,6676,137.05,68.53,2,2,0.11,2023-04-13,2024-07-25,469,158,0,Discount Driven,Bronze,68.525,Moderate,1.0,12.0,78.0
5657,6677,2034.67,508.67,4,10,0.16,2023-04-15,2024-12-04,599,26,0,Discount Driven,Gold,508.6675,Very Recent,12.0,25.0,96.0
5658,6678,4349.56,621.37,7,11,0.09,2023-04-10,2024-10-29,568,62,1,High Value Loyalists,Gold,621.3657142857144,Recent,26.0,44.0,91.0
5659,6679,2761.97,552.39,5,9,0.05,2023-01-18,2024-11-08,660,52,1,High Value Loyalists,Gold,552.394,Recent,16.0,31.0,93.0
5660,6680,746.48,124.41,6,10,0.11,2023-01-27,2024-11-07,650,53,0,Discount Driven,Silver,124.41333333333334,Recent,4.0,38.0,93.0
5661,6681,3142.94,314.29,10,15,0.2,2023-05-09,2024-12-29,600,1,1,High Value Loyalists,Gold,314.294,Very Recent,19.0,62.0,100.0
5662,6682,2342.25,390.38,6,12,0.09,2023-04-12,2024-12-17,615,13,0,Discount Driven,Gold,390.375,Very Recent,14.0,38.0,98.0
5663,6683,427.43,213.72,2,4,0.12,2024-02-07,2024-04-24,77,250,0,Discount Driven,Bronze,213.715,Inactive,3.0,12.0,66.0
5664,6684,2456.22,272.91,9,15,0.18,2023-04-14,2024-10-02,537,89,0,Discount Driven,Gold,272.9133333333333,Recent,15.0,56.0,88.0
5665,6685,1173.92,391.31,3,7,0.08,2024-09-06,2024-12-19,104,11,0,Discount Driven,Silver,391.3066666666667,Very Recent,7.0,19.0,98.0
5666,6686,397.28,99.32,4,6,0.09,2023-01-02,2023-12-21,353,375,0,Discount Driven,Bronze,99.32,Inactive,2.0,25.0,48.0
5667,6687,1303.6,434.53,3,4,0.05,2023-04-09,2024-08-16,495,136,0,Discount Driven,Silver,434.5333333333333,Moderate,8.0,19.0,81.0
5668,6688,624.37,156.09,4,6,0.08,2023-04-25,2023-11-25,214,401,0,Discount Driven,Silver,156.0925,Inactive,4.0,25.0,45.0
5669,6689,2174.48,362.41,6,9,0.09,2023-01-20,2024-10-28,647,63,0,Discount Driven,Gold,362.41333333333336,Recent,13.0,38.0,91.0
5670,6690,5562.82,556.28,10,16,0.14,2023-01-03,2024-12-20,717,10,1,High Value Loyalists,Platinum,556.2819999999999,Very Recent,33.0,62.0,99.0
5671,6691,1775.13,197.24,9,18,0.08,2024-01-08,2024-12-29,356,1,0,Discount Driven,Gold,197.23666666666668,Very Recent,11.0,56.0,100.0
5672,6692,374.7,124.9,3,3,0.16,2023-04-18,2024-03-28,345,277,0,Discount Driven,Bronze,124.89999999999999,Inactive,2.0,19.0,62.0
5673,6693,6251.77,893.11,7,18,0.11,2023-04-25,2024-12-10,595,20,1,High Value Loyalists,Platinum,893.11,Very Recent,37.0,44.0,97.0
5674,6694,4158.12,693.02,6,9,0.22,2023-01-16,2024-08-22,584,130,1,High Value Loyalists,Gold,693.02,Moderate,25.0,38.0,82.0
5675,6695,3483.53,435.44,8,10,0.21,2023-01-11,2024-09-19,617,102,1,High Value Loyalists,Gold,435.44125,Moderate,21.0,50.0,86.0
5676,6696,1626.13,162.61,10,13,0.17,2023-03-26,2024-11-19,604,41,0,Discount Driven,Gold,162.613,Recent,10.0,62.0,94.0
5677,6697,2346.81,391.14,6,12,0.21,2023-02-04,2024-10-31,635,60,0,Discount Driven,Gold,391.135,Recent,14.0,38.0,92.0
5678,6698,993.08,165.51,6,13,0.1,2023-06-02,2024-12-07,554,23,0,Discount Driven,Silver,165.51333333333335,Very Recent,6.0,38.0,97.0
5679,6699,1483.23,211.89,7,9,0.14,2023-01-14,2024-07-12,545,171,0,Discount Driven,Silver,211.89000000000001,Moderate,9.0,44.0,76.0
5680,6700,9026.34,644.74,14,28,0.12,2023-03-13,2024-12-29,657,1,1,High Value Loyalists,Platinum,644.7385714285714,Very Recent,54.0,88.0,100.0
5681,6701,1880.78,376.16,5,11,0.13,2023-01-17,2024-10-12,634,79,0,Discount Driven,Gold,376.156,Recent,11.0,31.0,89.0
5682,6702,969.09,323.03,3,9,0.1,2023-01-25,2024-03-03,403,302,0,Discount Driven,Silver,323.03000000000003,Inactive,6.0,19.0,58.0
5683,6703,98.4,49.2,2,2,0.15,2023-07-23,2023-08-05,13,513,0,Discount Driven,Bronze,49.2,Inactive,1.0,12.0,29.0
5684,6704,4672.14,667.45,7,11,0.14,2023-03-15,2024-12-29,655,1,1,High Value Loyalists,Gold,667.4485714285714,Very Recent,28.0,44.0,100.0
5685,6705,368.33,122.78,3,5,0.16,2023-08-10,2024-01-17,160,348,0,Discount Driven,Bronze,122.77666666666666,Inactive,2.0,19.0,52.0
5686,6706,723.26,241.09,3,4,0.2,2023-02-19,2024-08-29,557,123,0,Discount Driven,Silver,241.08666666666667,Moderate,4.0,19.0,83.0
5687,6707,909.97,227.49,4,6,0.19,2023-01-27,2024-08-01,552,151,0,Discount Driven,Silver,227.4925,Moderate,5.0,25.0,79.0
5688,6708,543.32,90.55,6,11,0.2,2023-02-07,2024-09-08,579,113,0,Discount Driven,Silver,90.55333333333334,Moderate,3.0,38.0,84.0
5689,6709,2378.19,396.36,6,9,0.15,2023-01-13,2024-10-16,642,75,0,Discount Driven,Gold,396.365,Recent,14.0,38.0,90.0
5690,6710,4170.72,595.82,7,14,0.15,2023-03-30,2024-09-20,540,101,1,High Value Loyalists,Gold,595.8171428571429,Moderate,25.0,44.0,86.0
5691,6711,318.73,318.73,1,1,0.18,2024-03-12,2024-03-12,0,293,0,Discount Driven,Bronze,318.73,Inactive,2.0,6.0,60.0
5692,6712,589.56,294.78,2,3,0.09,2024-02-08,2024-06-01,114,212,0,Discount Driven,Silver,294.78,Inactive,3.0,12.0,71.0
5693,6713,10508.04,1313.5,8,16,0.15,2023-01-08,2024-11-22,684,38,1,High Value Loyalists,Platinum,1313.505,Recent,62.0,50.0,95.0
5694,6714,555.35,138.84,4,5,0.19,2023-02-03,2024-07-01,514,182,0,Discount Driven,Silver,138.8375,Inactive,3.0,25.0,75.0
5695,6715,3159.96,1053.32,3,6,0.2,2023-02-14,2024-12-06,661,24,1,High Value Loyalists,Gold,1053.32,Very Recent,19.0,19.0,97.0
5696,6716,2858.1,952.7,3,3,0.07,2023-01-08,2023-07-14,187,535,0,Discount Driven,Gold,952.6999999999999,Inactive,17.0,19.0,26.0
5697,6717,2618.6,374.09,7,10,0.13,2023-07-24,2024-12-02,497,28,0,Discount Driven,Gold,374.0857142857143,Very Recent,16.0,44.0,96.0
5698,6718,818.61,163.72,5,7,0.11,2023-01-06,2024-12-11,705,19,0,Discount Driven,Silver,163.722,Very Recent,5.0,31.0,97.0
5699,6719,843.02,281.01,3,7,0.04,2023-01-16,2024-11-28,682,32,0,Discount Driven,Silver,281.00666666666666,Recent,5.0,19.0,96.0
5700,6720,2518.23,359.75,7,10,0.1,2023-01-06,2024-11-02,666,58,0,Discount Driven,Gold,359.7471428571429,Recent,15.0,44.0,92.0
5701,6721,402.52,100.63,4,6,0.09,2023-04-07,2024-10-16,558,75,0,Discount Driven,Bronze,100.63,Recent,2.0,25.0,90.0
5702,6722,1850.47,264.35,7,12,0.16,2023-10-12,2024-09-08,332,113,0,Discount Driven,Gold,264.35285714285715,Moderate,11.0,44.0,84.0
5703,6723,701.78,140.36,5,9,0.18,2023-03-20,2024-12-10,631,20,0,Discount Driven,Silver,140.356,Very Recent,4.0,31.0,97.0
5704,6724,5129.9,854.98,6,9,0.22,2023-01-19,2024-10-08,628,83,1,High Value Loyalists,Platinum,854.9833333333332,Recent,30.0,38.0,89.0
5705,6725,2076.04,259.5,8,14,0.14,2023-04-03,2024-10-19,565,72,0,Discount Driven,Gold,259.505,Recent,12.0,50.0,90.0
5706,6726,550.39,110.08,5,6,0.1,2023-01-26,2024-10-19,632,72,0,Discount Driven,Silver,110.078,Recent,3.0,31.0,90.0
5707,6727,4709.99,672.86,7,10,0.11,2023-01-31,2024-09-30,608,91,1,High Value Loyalists,Gold,672.8557142857143,Moderate,28.0,44.0,87.0
5708,6728,4269.47,1067.37,4,5,0.1,2023-09-10,2024-12-17,464,13,1,High Value Loyalists,Gold,1067.3675,Very Recent,25.0,25.0,98.0
5709,6729,1069.37,152.77,7,8,0.17,2023-01-05,2024-12-23,718,7,0,Discount Driven,Silver,152.76714285714283,Very Recent,6.0,44.0,99.0
5710,6730,2192.46,274.06,8,14,0.12,2023-01-29,2024-11-21,662,39,0,Discount Driven,Gold,274.0575,Recent,13.0,50.0,95.0
5711,6731,1723.58,344.72,5,8,0.06,2024-01-25,2024-12-05,315,25,0,Discount Driven,Gold,344.716,Very Recent,10.0,31.0,97.0
5712,6732,254.89,84.96,3,4,0.13,2023-05-09,2024-01-04,240,361,0,Discount Driven,Bronze,84.96333333333332,Inactive,2.0,19.0,50.0
5713,6733,1372.06,274.41,5,7,0.11,2023-06-30,2024-06-15,351,198,0,Discount Driven,Silver,274.412,Inactive,8.0,31.0,73.0
5714,6734,637.24,159.31,4,7,0.11,2023-03-26,2024-01-03,283,362,0,Discount Driven,Silver,159.31,Inactive,4.0,25.0,50.0
5715,6735,4998.99,999.8,5,13,0.06,2023-08-12,2024-07-17,340,166,1,High Value Loyalists,Gold,999.798,Moderate,30.0,31.0,77.0
5716,6736,4115.4,514.42,8,13,0.09,2023-04-30,2024-12-18,598,12,1,High Value Loyalists,Gold,514.425,Very Recent,24.0,50.0,98.0
5717,6737,9088.21,1136.03,8,15,0.11,2023-01-16,2024-10-22,645,69,1,High Value Loyalists,Platinum,1136.02625,Recent,54.0,50.0,91.0
5718,6738,1649.77,206.22,8,12,0.09,2023-01-15,2024-08-27,590,125,0,Discount Driven,Gold,206.22125,Moderate,10.0,50.0,83.0
5719,6739,3151.36,525.23,6,9,0.16,2023-06-28,2024-11-14,505,46,1,High Value Loyalists,Gold,525.2266666666667,Recent,19.0,38.0,94.0
5720,6740,781.19,195.3,4,5,0.21,2023-03-15,2024-09-24,559,97,0,Discount Driven,Silver,195.2975,Moderate,5.0,25.0,87.0
5721,6741,231.67,77.22,3,4,0.23,2024-01-22,2024-07-03,163,180,0,Discount Driven,Bronze,77.22333333333333,Moderate,1.0,19.0,75.0
5722,6742,2148.29,537.07,4,7,0.09,2023-04-03,2024-04-24,387,250,0,Discount Driven,Gold,537.0725,Inactive,13.0,25.0,66.0
5723,6743,1302.27,217.04,6,6,0.17,2023-03-01,2024-08-18,536,134,0,Discount Driven,Silver,217.045,Moderate,8.0,38.0,82.0
5724,6744,734.68,244.89,3,3,0.19,2023-09-19,2024-01-04,107,361,0,Discount Driven,Silver,244.89333333333332,Inactive,4.0,19.0,50.0
5725,6745,4934.5,704.93,7,11,0.12,2023-04-02,2024-12-26,634,4,1,High Value Loyalists,Gold,704.9285714285714,Very Recent,29.0,44.0,99.0
5726,6746,391.87,130.62,3,7,0.04,2023-11-06,2024-04-03,149,271,0,Discount Driven,Bronze,130.62333333333333,Inactive,2.0,19.0,63.0
5727,6747,5148.28,1029.66,5,10,0.11,2023-03-21,2024-09-27,556,94,1,High Value Loyalists,Platinum,1029.656,Moderate,31.0,31.0,87.0
5728,6748,294.37,73.59,4,6,0.15,2023-07-22,2024-04-10,263,264,0,Discount Driven,Bronze,73.5925,Inactive,2.0,25.0,64.0
5729,6749,527.63,131.91,4,8,0.18,2023-10-28,2024-04-28,183,246,0,Discount Driven,Silver,131.9075,Inactive,3.0,25.0,66.0
5730,6750,1203.96,300.99,4,6,0.16,2023-10-04,2024-12-14,437,16,0,Discount Driven,Silver,300.99,Very Recent,7.0,25.0,98.0
5731,6751,574.02,287.01,2,3,0.05,2024-09-26,2024-10-17,21,74,0,Discount Driven,Silver,287.01,Recent,3.0,12.0,90.0
5732,6752,1433.48,238.91,6,17,0.07,2023-03-23,2024-11-29,617,31,0,Discount Driven,Silver,238.91333333333333,Recent,9.0,38.0,96.0
5733,6753,651.32,162.83,4,5,0.16,2023-02-24,2024-10-28,612,63,0,Discount Driven,Silver,162.83,Recent,4.0,25.0,91.0
5734,6754,528.68,264.34,2,2,0.1,2023-03-09,2023-09-02,177,485,0,Discount Driven,Silver,264.34,Inactive,3.0,12.0,33.0
5735,6755,568.39,94.73,6,9,0.16,2023-07-08,2024-10-27,477,64,0,Discount Driven,Silver,94.73166666666667,Recent,3.0,38.0,91.0
5736,6756,655.21,131.04,5,7,0.15,2023-01-20,2024-10-05,624,86,0,Discount Driven,Silver,131.042,Recent,4.0,31.0,88.0
5737,6757,869.2,217.3,4,5,0.16,2023-05-17,2024-12-01,564,29,0,Discount Driven,Silver,217.3,Very Recent,5.0,25.0,96.0
5738,6758,1844.58,307.43,6,13,0.07,2023-09-05,2024-12-04,456,26,0,Discount Driven,Gold,307.43,Very Recent,11.0,38.0,96.0
5739,6759,1699.65,283.28,6,11,0.13,2023-02-17,2024-02-12,360,322,0,Discount Driven,Gold,283.27500000000003,Inactive,10.0,38.0,56.0
5740,6760,4361.7,484.63,9,14,0.11,2023-04-18,2024-11-01,563,59,1,High Value Loyalists,Gold,484.6333333333333,Recent,26.0,56.0,92.0
5741,6761,1200.24,200.04,6,8,0.08,2023-05-29,2024-08-29,458,123,0,Discount Driven,Silver,200.04,Moderate,7.0,38.0,83.0
5742,6762,498.33,249.16,2,4,0.15,2023-01-19,2023-03-04,44,667,0,Discount Driven,Bronze,249.165,Inactive,3.0,12.0,8.0
5743,6763,734.67,734.67,1,1,0.28,2024-11-17,2024-11-17,0,43,0,Discount Driven,Silver,734.67,Recent,4.0,6.0,94.0
5744,6764,5859.66,837.09,7,12,0.22,2023-01-03,2024-03-17,439,288,1,High Value Loyalists,Platinum,837.0942857142857,Inactive,35.0,44.0,60.0
5745,6765,6770.54,677.05,10,18,0.16,2023-05-02,2024-10-27,544,64,1,High Value Loyalists,Platinum,677.054,Recent,40.0,62.0,91.0
5746,6766,4539.11,756.52,6,12,0.12,2023-01-29,2024-12-23,694,7,1,High Value Loyalists,Gold,756.5183333333333,Very Recent,27.0,38.0,99.0
5747,6767,1338.2,223.03,6,10,0.11,2023-11-23,2024-11-26,369,34,0,Discount Driven,Silver,223.03333333333333,Recent,8.0,38.0,95.0
5748,6768,3218.37,536.4,6,11,0.16,2023-06-02,2024-09-29,485,92,1,High Value Loyalists,Gold,536.395,Moderate,19.0,38.0,87.0
5749,6769,2494.32,623.58,4,7,0.1,2023-03-03,2024-10-23,600,68,0,Discount Driven,Gold,623.58,Recent,15.0,25.0,91.0
5750,6770,408.48,204.24,2,3,0.1,2023-02-06,2024-07-24,534,159,0,Discount Driven,Bronze,204.24,Moderate,2.0,12.0,78.0
5751,6771,565.83,282.91,2,3,0.08,2023-05-03,2024-03-30,332,275,0,Discount Driven,Silver,282.915,Inactive,3.0,12.0,62.0
5752,6772,3052.18,436.03,7,12,0.16,2023-04-17,2024-11-15,578,45,1,High Value Loyalists,Gold,436.0257142857143,Recent,18.0,44.0,94.0
5753,6773,1399.43,233.24,6,12,0.13,2023-03-29,2024-12-28,640,2,0,Discount Driven,Silver,233.23833333333334,Very Recent,8.0,38.0,100.0
5754,6774,3048.2,381.02,8,11,0.13,2023-01-03,2024-03-19,441,286,0,Discount Driven,Gold,381.025,Inactive,18.0,50.0,61.0
5755,6775,5193.93,1038.79,5,9,0.08,2023-07-16,2024-09-22,434,99,1,High Value Loyalists,Platinum,1038.786,Moderate,31.0,31.0,86.0
